,Unnamed: 0,sex,race,sex-race,two_year_recid,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
30,6146,0,0,0,0,1.0,0.3134525357382654,0.0,0.57,0.2111151306697225,1.0,0.3699096375548006,0.0,0.01,0.257181486021588
31,2656,0,0,0,0,1.0,0.4623553949438764,0.5,0.5277142857142857,0.4877520174235792,1.0,0.3615208222161574,1.0,0.99,0.4278596768727715
32,863,0,4,7,1,1.0,0.1972773741706799,0.0,0.1425,0.0357421573005132,0.9999999999972716,0.2343948857512416,0.0,0.01,0.1743044331882812
33,87,1,0,1,1,1.0,0.2995158323489152,0.0,0.02,0.1667482309231671,0.9999999999040484,0.2422972601568715,0.0,0.0583333333333333,0.1906906967601347
34,1756,0,0,0,0,9.373799316302363e-51,0.2385899045226206,0.0,0.2716666666666666,0.1210918931051721,1.0,0.3615105626622998,0.0,0.4,0.4182249471480727
35,5130,0,0,0,1,1.0,0.2467657810519392,1.0,0.44,0.2189066041772208,0.9999999999977264,0.2561717205384148,0.0,0.1301688311688311,0.266609696621103
36,1598,0,0,0,1,1.0,0.6894935365605007,0.0,0.2753333333333333,0.5706887824206569,1.0,0.4791968256736641,0.0,0.12,0.5958501169235059
37,3456,0,3,3,0,1.0,0.3677608968846249,0.0909090909090909,0.0749006059300176,0.2166892508452553,0.999999999998181,0.414183487261734,0.4,0.4035512273674038,0.2986186242442646
38,1406,0,3,3,0,1.0,0.8639083062740263,1.0,0.79,0.6398996543096749,1.0,0.7270153303677915,1.0,0.87,0.6624357970862078
39,3950,0,3,3,1,1.0,0.3654370320814255,0.0,0.5425898268398268,0.4785107296951297,0.9999999999990904,0.3473438149608316,0.0,0.5030745982603568,0.2292483571118961
40,2716,1,3,8,0,1.0,0.4005645019275848,0.0,0.2885238095238095,0.3997577261317873,1.0,0.4483072878429194,0.0,0.0575,0.5496206216452774
41,2225,0,3,3,1,1.0,0.3184552554768068,0.0,0.61,0.4740435654869172,0.9999999999986358,0.2247423355483201,1.0,0.2699999999999999,0.3662299864011574
42,4299,0,3,3,0,1.0,0.4564808574830578,1.0,0.7331666666666666,0.3289834224337311,1.0,0.4993801463834402,0.3333333333333333,0.3750833333333333,0.4257229414189792
43,2917,0,3,3,1,1.0,0.2954281851099221,0.0,0.005,0.2092413706056966,0.9999999978699634,0.3045100418185673,0.0,0.096785076035076,0.284213077447068
44,5223,0,5,4,1,1.0,0.3261255031051994,0.0,0.53,0.2503268895094745,1.0,0.2903458322150543,0.0,0.16,0.250490957167057
45,5090,0,0,0,0,1.0,0.8438890445752586,0.0,0.81,0.8705323962828398,1.0,0.7771114726659291,1.0,0.91,0.7774549034649362
46,1453,1,4,9,0,1.0,0.2243143200204327,0.2857142857142857,0.2842864357864357,0.1705694608360415,0.9999999999708962,0.1969918288696927,0.2727272727272727,0.2669640498390496,0.1604775127422964
47,1209,0,3,3,0,1.0,0.1794562477486784,0.0,0.0904761904761904,0.0633366980699881,0.9998892683173214,0.1836009041155198,0.0,0.0078571428571428,0.1175202951795775
48,5865,0,0,0,0,1.6549594960239812e-34,0.102248876678768,0.0,0.01,0.0779554114434418,5.959989017723709e-59,0.1629434185257913,0.0,0.02,0.1651994602311228
49,2112,1,0,1,0,1.0,0.1736601165842247,0.0,0.0033333333333333,0.0751216880597162,0.9609474945330634,0.1273326996723828,0.0,0.035,0.1126617031251352
50,5776,0,5,4,0,1.0,0.1755773329045593,0.2,0.198413628167498,0.1226368789582015,0.9999999999681676,0.1844186539357683,0.2,0.2157772147443199,0.1524015973683839
51,3548,0,3,3,0,1.0,0.1479790774156004,0.0,0.0178888888888888,0.0975198474266365,0.999999999953161,0.1403177988189904,0.0,0.0,0.1233890036327925
52,573,1,0,1,0,1.5128597533071198e-33,0.118013587788949,0.0,0.3661547619047618,0.1117130948753798,5.3719249265209084e-58,0.1769242228709203,0.5,0.4275119047619046,0.1141844882496508
53,4542,0,3,3,1,1.0,0.2068248063417758,0.0,0.0475,0.0596986151408315,1.0,0.1269946205473853,0.0,0.042,0.1001454813250886
54,3835,0,3,3,1,1.0,0.4518675275105956,0.4615384615384615,0.4619031188539703,0.3129011263127595,0.9999999999990904,0.457432665942554,0.4666666666666667,0.4527562611727573,0.4101247573753003
55,4970,0,5,4,1,1.0,0.1497476548097233,0.0,0.0,0.1355250448473975,0.9999999999427018,0.1217851256805898,0.0,0.0,0.1107465438380244
56,3107,0,4,7,0,1.0,0.2116012510213389,0.0,0.0566666666666666,0.1442529254624837,1.0,0.1364090376800179,0.0,0.03,0.1053177408487792
57,1833,1,0,1,0,1.0,0.2297938797496205,0.0,0.1398809523809523,0.1047986911517851,0.9992247145467092,0.2598146487217876,0.5,0.3141666666666666,0.1624919401858629
58,5928,0,0,0,1,1.0,0.7299599015031484,1.0,0.83,0.878240039852018,1.0,0.6598617301077236,1.0,0.8391346153846154,0.7234404758624554
59,480,0,4,7,0,1.0,0.6043287003794675,1.0,0.38,0.7041473908475543,0.9998394611663732,0.5285448110024195,1.0,0.48,0.6340683726764522
60,4662,0,3,3,0,1.0,0.5440158740187979,0.0,0.2623333333333333,0.4933007410316961,1.0,0.4639228595532577,0.5,0.3428333333333334,0.5638173176536647
61,5645,1,0,1,1,1.0,0.8095947087125798,1.0,0.9,0.95656106974316,1.0,0.6163801075080608,1.0,0.9,0.9418402345979178
62,4529,0,0,0,0,1.0,0.0677284758219255,0.0,0.03,0.0101977707004611,0.9731495094531676,0.0644124572581002,0.0,0.01,0.0537046036284456
63,2700,1,0,1,1,3.4611376104266544e-208,0.1034309295614684,0.0,0.16,0.0600966891468848,5.372035729960054e-233,0.0619470877690457,1.0,0.28,0.1492391011525867
64,3104,0,3,3,1,1.0,0.9427947837976222,1.0,0.85,0.8329490601701239,1.0,0.8683655230376813,1.0,0.60125,0.7900356674019725
65,5415,0,0,0,1,1.0,0.3664943175361677,0.0,0.52,0.2987149870122584,0.9999999999990904,0.3851476852677186,0.0,0.065,0.2515912584998496
66,5222,0,4,7,0,1.0,0.3091165250436175,0.0,0.04,0.3347132266258118,0.974763462927624,0.259821232553269,0.0,0.01,0.3006409810083947
67,994,0,3,3,1,1.0,0.6685810862407902,1.0,0.585,0.8066375849004588,1.0,0.6584767363117912,1.0,0.6559999999999999,0.7262067501612549
68,5259,0,3,3,1,1.0,0.5942771265303655,0.0,0.3,0.5638068991959576,0.9999999999990904,0.507348524694059,1.0,0.4805,0.5394879206833443
69,5243,0,0,0,1,1.0,0.3839910062947108,1.0,0.6089285714285714,0.3161365101751921,1.0,0.3895480869680074,0.0,0.0357142857142857,0.2721249654245616
70,4003,0,4,7,0,1.0,0.3951039188805196,0.3333333333333333,0.2924761904761904,0.3134064706144071,0.999999999998181,0.3945591984154386,0.12,0.119246779773095,0.2859588020675753
71,1770,0,5,4,1,1.0,0.5370460396610374,0.0,0.2915,0.3551663841609521,1.0,0.5450590133605611,0.5,0.4463765885609594,0.446511310036473
72,1788,1,3,8,0,1.0,0.3217434556594473,0.1538461538461538,0.140965121222087,0.1761775425855586,0.9999999999977264,0.3199181782326381,0.0714285714285714,0.0722077880521984,0.2386806537856015
73,5517,1,0,1,0,1.0,0.1595105480549296,0.0,0.1131666666666666,0.066654575286065,0.9551431904998564,0.1102950186361466,0.0,0.07,0.1009917380242122
74,2691,0,3,3,0,1.0,0.6221331204630111,1.0,0.54,0.5366731653110439,1.0,0.5364533402609661,0.0,0.3975,0.5392672049085867
75,175,1,3,8,0,1.0,0.2437621250391506,0.0,0.03,0.170388378402905,4.806317270940019e-08,0.2677746124969151,0.0,0.0177777777777777,0.1900086155205052
76,536,0,3,3,0,1.0,0.277049202005674,0.0,0.0388095238095238,0.1904577275597304,0.9999999999995453,0.2808892744253556,0.0,0.0257142857142857,0.2031516491090928
77,5810,1,5,5,0,1.0,0.2398241281199081,0.0,0.0014285714285714,0.1133210519861469,0.9999999999968168,0.1968549235486811,0.2,0.2117337662337661,0.1611639013141737
78,2962,0,0,0,1,1.0,0.2176200560764351,0.0,0.55,0.1475692423731841,0.9999999984838724,0.1755618916644938,0.0,0.12,0.1472096075061287
79,5560,0,3,3,0,1.0,0.1797943009802297,0.0,0.3361666666666666,0.2170016770193722,0.9999999798910724,0.1937197797505591,0.5,0.4296376811594203,0.1446539713794065
80,4897,1,0,1,0,1.0,0.4267567038336152,0.1176470588235294,0.1201615278023004,0.2859186102644986,0.9999999999990904,0.4173497184251064,0.1176470588235294,0.1096957394727585,0.3808678154794755
81,1631,0,0,0,0,1.0,0.6494343046354265,0.0,0.54,0.8098583791191617,1.0,0.5873836838829276,1.0,0.4621810542398778,0.7044960561039645
82,2866,1,0,1,0,1.0,0.2108394188941444,1.0,0.73,0.1857311067437361,0.9999999999959072,0.1836292167584022,0.0,0.01,0.2939515065450388
83,5665,0,3,3,1,1.0,0.600468094914122,1.0,0.66,0.562322486341665,1.0,0.6534261989133678,0.5,0.5152142857142854,0.6705518391113555
84,1715,0,3,3,1,1.0,0.8416430402657508,1.0,0.79,0.6362506455152777,1.0,0.7528318945069167,1.0,0.91,0.705551724030128
85,1617,0,4,7,1,1.0,0.6011153222050274,0.0,0.6185833333333334,0.6632345038044364,1.0,0.625264020996453,0.5,0.5408333333333334,0.5753982170788837
86,2107,0,0,0,0,0.0,0.1108374785965253,0.0,0.0525,0.0032891804452906,1.0,0.15587575277138,0.0,0.0225,0.1178078313375746
87,3579,0,0,0,0,1.0,0.5073127444480837,1.0,0.5098333333333334,0.5213479275371504,1.0,0.4752011788275693,1.0,0.8733333333333333,0.5983839519781811
88,428,0,5,4,0,3.0468905994058e-49,0.5562225947922633,0.0,0.47,0.5127098032474503,1.0,0.6552820946996342,1.0,0.38,0.5839132523046185
89,1262,0,4,7,1,1.0,0.3677608968846249,0.0909090909090909,0.0749006059300176,0.2166892508452553,0.999999999998181,0.414183487261734,0.4,0.4035512273674038,0.2986186242442646
90,1729,0,3,3,0,1.0,0.1360774553667659,0.0,0.0,0.048697886965273,0.9999999999940884,0.1378007546792634,0.0,0.0,0.116140606340283
91,3596,0,4,7,0,1.0,0.2669417464068047,0.0,0.1616666666666666,0.1140155099614552,0.9999240159442871,0.3189224145480498,0.0,0.1015238095238095,0.1876657666035905
92,6036,0,0,0,1,0.0003318407302513,0.2367595307482277,0.0,0.21,0.1037135569203404,0.9999999999990904,0.2170984776216185,0.0,0.045,0.1541745918006505
93,3355,1,3,8,1,1.0,0.5999478537143698,1.0,0.6611701680672268,0.5433898800093697,1.0,0.5888575927854988,1.0,0.9596085613732672,0.5245768958484955
94,5032,0,4,7,0,1.2956101624046767e-98,0.0759551909758514,0.0,0.125,0.0221116664158256,4.6994393368493177e-123,0.0696062807585021,0.0,0.0991666666666666,0.0572672441505289
95,874,0,3,3,1,1.0,0.4792310058636074,1.0,0.7166666666666666,0.62594985684207,1.0,0.4528020481435753,0.3333333333333333,0.5339761904761907,0.5181491863598826
96,2540,0,3,3,1,1.0,0.4268516944977541,0.0,0.0928333333333333,0.2553771037064038,1.0,0.4241495954639205,0.25,0.2708174603174602,0.3422550542114281
97,2122,0,0,0,0,1.0,0.5062885085402385,0.0,0.2883333333333333,0.4226473025367679,1.0,0.4643651244651552,0.5,0.4454999999999999,0.3703200029215713
98,1153,0,0,0,0,1.0,0.2165930064533691,0.0,0.2885714285714286,0.1357789991691437,1.0,0.2281477722407727,0.0,0.41,0.2065390132612727
99,3225,0,4,7,0,1.0,0.3383564025367712,0.0,0.03,0.16502304291747,1.0,0.40863179108281,0.3333333333333333,0.3060209235209233,0.2812533660596231
100,4059,0,0,0,1,1.0,0.4466250687678539,0.0,0.2077666666666666,0.315487524117969,1.0,0.5532574534388798,0.5882352941176471,0.5785771751843687,0.4646151960016882
101,4458,1,3,8,1,1.0,0.4931464280963741,0.0,0.2975,0.4420762889257704,1.0,0.547045515149239,1.0,0.94,0.6274878108932376
102,393,1,3,8,1,1.0,0.6814934782316041,1.0,0.63,0.7335594585690767,1.0,0.7527031004883843,0.0,0.5533333333333333,0.7813030386224302
103,5724,0,3,3,0,1.0,0.6120537282979965,0.0,0.6563333333333334,0.6638756174741708,1.0,0.5801655221735605,0.5,0.5581904761904761,0.5465969255037321
104,735,1,0,1,0,1.0,0.5584205566851904,1.0,0.7654761904761905,0.5433403158161885,1.0,0.5800900995179425,1.0,0.8524632034632036,0.6762180721564297
105,3874,1,3,8,1,1.0,0.4813254789127649,0.0,0.3367142857142858,0.5546901350587405,1.0,0.4284606813627499,0.5,0.4225,0.2937905829782736
106,5775,0,0,0,0,1.0,0.4392732512905115,0.2777777777777778,0.2656445066929352,0.2992356339430548,0.9999999999990904,0.457432665942554,0.4666666666666667,0.4527562611727573,0.4101247573753003
107,2350,0,3,3,0,1.0,0.6021536301387742,1.0,0.65,0.5531746344021626,1.0,0.5852542255149067,0.6666666666666666,0.6571190476190477,0.6141126962573753
108,4469,1,3,8,0,4.575972724495708e-112,0.1055435369648123,0.0,0.0433333333333333,0.0210427365937502,1.3986184461318971e-136,0.1155893363522285,0.5,0.1964999999999999,0.0386469334361996
109,3325,0,0,0,1,1.0,0.8840414331678225,1.0,0.9066060606060604,0.9773322327978992,1.0,0.7932658701345966,0.5,0.8512142857142857,0.932277809416276
110,2155,0,3,3,0,1.0,0.4161740617226165,1.0,0.2,0.3552187124038709,0.9999999999990904,0.3389872920285757,0.0,0.2422222222222221,0.4700444273320494
111,3738,0,3,3,1,1.0,0.4192826306896409,1.0,0.275,0.2898102639588293,0.9999999999072317,0.3632776685765805,1.0,0.6417857142857144,0.3276474299441245
112,5731,0,0,0,0,1.0,0.45343257978763,0.0,0.13,0.3159799342605134,0.9999999999427018,0.5001837581391891,0.5,0.2742619047619047,0.3569535893965289
113,2285,0,4,7,1,4.038412905778573e-309,0.0828114364002733,0.0,0.1165530303030303,0.0029325338820881,0.0,0.1527063803482508,0.0,0.456047619047619,0.0298077050562536
114,2717,0,3,3,1,1.0,0.4662245612005097,1.0,0.2429166666666666,0.3410977979943464,1.0,0.4605151859847131,0.0,0.0992738095238095,0.3041468050527104
115,5389,0,0,0,1,1.0,0.5027069892366467,0.0,0.49,0.480825697403261,0.9999999999986358,0.4464378169163219,1.0,0.61,0.5135714995082677
116,1098,0,3,3,1,1.0,0.5878411553493105,0.0,0.38,0.5020287239970169,1.0,0.5883979736753456,1.0,0.45,0.5560136233889814
117,2636,0,3,3,1,1.0,0.5361725475348507,1.0,0.967,0.6036655593402781,1.0,0.5491422558550023,0.6,0.5530833333333334,0.6035106022670306
118,3284,0,0,0,0,1.0,0.328652022224566,0.0,0.69,0.4214548598840583,0.9992522952694112,0.3411846713696785,0.5,0.5007499999999999,0.3127135772212844
119,5887,0,0,0,0,1.0,0.3010449168575976,0.0,0.208,0.2223126525873756,0.9999999999995453,0.2647265905602152,0.0,0.0954761904761904,0.1934229752518068
120,850,0,4,7,0,1.0,0.1237933006210859,0.0,0.17,0.0832178632237787,0.9999999999809006,0.1176161605516773,0.0,0.07,0.0946454628139117
121,3978,0,3,3,1,1.0,0.4215815063171498,0.0,0.305219696969697,0.2874160723389073,1.0,0.5127124742646725,0.4545454545454545,0.4064525735702205,0.4343332615681454
122,1564,0,3,3,0,1.0,0.5094487094758187,0.0,0.5043888888888889,0.56780716038774,0.9999999999986358,0.5012850331491696,0.5,0.4745873015873016,0.6201245884608941
123,1037,0,5,4,1,1.0,0.8819129435936495,0.0,0.88,0.8100026503017737,1.0,0.6646001695859489,1.0,0.56,0.7328264166125303
124,373,1,3,8,0,1.0,0.3686773666392293,1.0,0.335,0.3368209477139034,0.999999999177362,0.3487717904530076,1.0,0.59,0.4461945884224725
125,375,0,3,3,0,1.0,0.2817604132098354,0.0,0.395,0.3519428647898502,0.9992564703091024,0.2648220081788342,0.0,0.3,0.4284085033488021
126,459,0,3,3,1,1.0,0.4386545044865471,1.0,0.6791666666666666,0.4644096067802127,6.851187969297496e-08,0.4588024380138307,0.0,0.6933333333333332,0.5156101082697434
127,3129,0,3,3,1,1.0,0.3796932199212843,0.4,0.3828553624737836,0.2278105107886729,0.999999999998181,0.4340840280078966,0.4,0.3990775431568775,0.3115943372488249
128,3408,0,0,0,1,1.0,0.5366866359055122,1.0,0.7733333333333334,0.5814773549692718,0.9999999999431566,0.5564255385218325,1.0,0.670904761904762,0.5352691185286939
129,4038,0,3,3,0,1.0,0.4310882010858624,0.0,0.6533333333333334,0.5396006771122852,1.0,0.4109566321969967,1.0,0.3563333333333334,0.4095374939229949
130,5348,0,3,3,1,1.0,0.4674604638438612,1.0,0.794,0.4476453641612061,1.0,0.4641387512586493,0.1666666666666666,0.2024477744477743,0.4481048835241168
131,2111,0,0,0,0,1.0,0.1240660479351382,0.0,0.0,0.0770949637999474,0.9999999999358806,0.1133346049889693,0.0,0.01,0.104860706597582
132,2394,0,4,7,0,1.0,0.4492471836730681,0.0,0.21,0.3822849415471304,1.0,0.3184164566318364,0.0,0.3336666666666666,0.5019114623100094
133,4590,1,3,8,1,1.0,0.4772258384110779,0.7777777777777778,0.7955488590357005,0.3412132699012429,0.9999999999990904,0.4980744150979759,0.5714285714285714,0.5830814377592044,0.4400318239659557
134,606,0,0,0,1,1.2934895903798707e-33,0.0897017893793067,0.0,0.2013968253968253,0.0777370743220392,4.752625914221976e-58,0.1343203858504709,1.0,0.1785833333333333,0.0911500694274375
135,518,0,3,3,1,1.3901218449828118e-66,0.4645958298084627,0.0,0.4286190476190476,0.1172240619707063,1.0,0.5766349142775317,1.0,0.654198953823954,0.4968768009533273
136,1675,0,3,3,1,1.0,0.3470949508834513,0.0,0.14,0.3180590128943526,1.0,0.2701441045963934,0.0,0.2066666666666666,0.4520341799967782
137,4833,0,3,3,0,1.0,0.4526907631620767,1.0,0.3949999999999999,0.5385043635621886,1.0,0.4444108611191188,0.5,0.4773333333333333,0.4368525673838182
138,3412,0,3,3,0,1.0,0.6547421711044185,1.0,0.8233333333333335,0.5719551925732548,1.0,0.5291654638614809,1.0,0.8,0.6015154836694663
139,3530,0,3,3,1,1.0,0.5723527100955365,1.0,0.5158333333333333,0.5210717921683674,0.9999993779171862,0.5661465092286903,1.0,0.5278712121212121,0.5793689025286363
140,391,0,3,3,1,1.0,0.9741423009477022,0.0,0.705,0.7527728748396092,1.0,0.9598025338144618,0.0,0.528,0.8911633674699839
141,106,0,0,0,0,1.0,0.2699479003831437,0.0,0.56,0.2943102462282648,0.9999999999708962,0.2351834782171556,0.5,0.4269273504273504,0.2839895841834897
142,959,0,3,3,0,1.0,0.3864518307364303,0.0,0.26,0.3240256977645619,0.9999999999986358,0.4086312203464837,0.0,0.28,0.4089882692464892
143,2109,0,0,0,1,1.0,0.5648501972686513,0.0,0.2116666666666666,0.7153650797777852,1.0,0.5288966626613877,0.375,0.3654547397047397,0.5887755641798713
144,5847,1,4,9,0,1.0,0.2537361000693052,0.0,0.4166666666666667,0.1152011642736477,1.0,0.2408851041633345,0.0,0.2855,0.2291256194774081
145,3885,0,3,3,1,1.0,0.6250840703789785,1.0,0.600797619047619,0.6438434358927344,1.0,0.5971572901339134,0.4545454545454545,0.5943141425567896,0.5762490539202013
146,1964,0,3,3,1,1.0,0.5588787832026605,1.0,0.98,0.5392386457504273,1.0,0.589746646067805,1.0,1.0,0.6086789366473085
147,1837,0,3,3,1,1.0,0.4377838120264052,1.0,0.831,0.4373266567424835,1.0,0.4174093637327733,0.1428571428571428,0.1391395410145409,0.3879515781905265
148,419,0,3,3,0,1.0,0.4070903021589306,1.0,0.6,0.2265139051700911,1.0,0.3901862337683712,1.0,0.71,0.3189079317607365
149,1889,0,3,3,1,1.0,0.24472221725554,0.0,0.0828571428571428,0.1775202176663132,0.9999764464168888,0.2324895555823366,0.0,0.1082857142857142,0.154338770632517
150,2867,0,3,3,1,1.0,0.3938802286723064,0.6666666666666666,0.6571456876456875,0.293156616754731,1.0,0.4219240832175739,0.0,0.1836340326340326,0.2685035930602189
151,784,0,3,3,1,1.0,0.6780248177590585,1.0,0.99,0.7328497826864461,1.0,0.6422461246826598,1.0,1.0,0.7179562488524777
152,5419,0,0,0,0,1.0,0.2316846010645057,1.0,0.8531904761904763,0.2534147459660552,0.9999999999577084,0.1816467471825373,0.0,0.2919722222222222,0.2369289803617997
153,5240,0,3,3,0,1.0,0.5883412362665856,0.0,0.3833333333333333,0.5216058054513898,1.0,0.4930884048054083,1.0,0.8125,0.5792247686956229
154,2695,0,0,0,0,1.0,0.1613020451004559,0.25,0.2496817626817626,0.1094479971291478,0.9999999999618012,0.1611531733422211,0.3333333333333333,0.3188181818181816,0.1372519307066992
155,404,0,0,0,0,1.0,0.1618777658804173,0.0,0.0,0.0626532389446376,0.9999999999954524,0.1694954439144118,0.0,0.015,0.1363583860295437
156,1652,0,3,3,0,1.0,0.4676910703662184,0.0,0.01,0.3932560085837125,1.0,0.5127124742646725,0.4545454545454545,0.4064525735702205,0.4343332615681454
157,4935,1,0,1,1,1.0,0.5889418136697806,0.0,0.7575,0.648359267657626,1.0,0.5588665420131229,1.0,0.8,0.7336735672507062
158,2662,0,3,3,1,1.0,0.3873622939570813,0.0,0.4608333333333334,0.5085081555280784,0.9999999999995453,0.3286886360152521,0.0,0.022,0.3459726690525603
159,4195,0,3,3,0,5.142032395532324e-35,0.0643157256212416,1.0,0.33,0.0818820633332023,1.147406062551545e-59,0.056549657194561,1.0,0.22,0.1497312640047793
160,2664,0,0,0,0,1.0,0.6093863142099842,1.0,0.9375,0.6882954722489874,0.9999999999772626,0.5993320405684412,0.5714285714285714,0.6312050971903911,0.6528852625485048
161,1047,0,4,7,0,1.0,0.2999073035878583,0.0,0.0,0.1582693695437277,0.9999999999977264,0.3199181782326381,0.0714285714285714,0.0722077880521984,0.2386806537856015
162,5332,0,3,3,0,1.0,0.2440043314100144,0.0,0.0433333333333333,0.1964125296474249,0.9999999999995453,0.2122697095805997,0.25,0.2377074314574314,0.2331817848176073
163,2026,1,0,1,0,1.0,0.2589034416918541,0.4,0.3854188311688311,0.1269101404186569,0.9999999999972716,0.2238988947993576,0.0,0.006,0.1784071428635735
164,37,0,0,0,1,1.0,0.4602793068757334,0.0,0.2016666666666666,0.3675281236543321,0.9999983411085058,0.4614916038451565,0.0,0.09,0.4124426260042717
165,303,0,4,7,0,9.453663237682092e-125,0.3542378128706427,0.0,0.392,0.2517067318703644,0.9999999999995453,0.2976393011492938,0.0,0.0597222222222222,0.2132402832825598
