,sex,race,sex-race,two_year_recid,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
2577,Male,Caucasian,Male-Caucasian,0,1.0,0.1605487279192822,0.0,0.02,0.12536553806730394,1.0,0.1799451057415658,0.21739130434782608,0.209759618060412,0.1782358380195152
1767,Male,Caucasian,Male-Caucasian,0,1.0,0.1289638505660091,0.0,0.19435714285714284,0.0932196133260555,1.0,0.13651784603284708,0.0,0.30919047619047624,0.12822239890567724
1052,Male,Caucasian,Male-Caucasian,0,1.0,0.34039892655890724,0.0,0.58,0.2869680288554776,1.0,0.2726760460716368,0.0,0.47,0.34666070702735463
1016,Male,African-American,Male-African-American,0,0.0,0.11185456828671762,0.0,0.25,0.010129422923517933,1.0,0.1799451057415658,0.21739130434782608,0.209759618060412,0.1782358380195152
3211,Male,African-American,Male-African-American,0,1.0,0.08100057905258147,0.0,0.03,0.045493479473734416,1.0,0.12490943358510813,0.0,0.019068487068487072,0.05790960935228792
2338,Male,Caucasian,Male-Caucasian,0,1.0,0.19828941005282785,0.0,0.1,0.1644053684073282,1.0,0.22291978026645856,1.0,0.10166666666666666,0.25081067908742455
2506,Female,African-American,Female-African-American,0,1.0,0.1691942546965158,0.2857142857142857,0.2737968975468975,0.1579371405226586,1.0,0.19470293062424812,0.25,0.277216908091908,0.14505998239586307
2401,Male,Caucasian,Male-Caucasian,0,1.0,0.08296712065303363,0.0,0.0,0.05613719566076612,1.0,0.1029785496900197,0.2,0.19189430014430012,0.07026708747662654
1349,Male,Hispanic,Male-Hispanic,0,1.0,0.17019077751573122,0.0,0.040999999999999995,0.17587344959912646,1.0,0.19269590859365118,0.3333333333333333,0.3658333333333335,0.1512550673157613
3831,Male,African-American,Male-African-American,0,1.0,0.20058415580963948,1.0,0.7163333333333333,0.17734543914038126,1.0,0.23695905529414174,0.2857142857142857,0.6506999389499392,0.24840433688198432
3929,Male,Caucasian,Male-Caucasian,0,1.0,0.022657402033395183,1.0,0.27,0.012894674751845475,1.0,0.023346560256204768,0.0,0.027666666666666666,0.023695126319818755
2384,Male,Caucasian,Male-Caucasian,0,1.0,0.07739767732195627,0.0,0.0,0.07754641139063898,1.0,0.10123366588774105,0.0,0.052666666666666674,0.0657818403716297
1168,Male,African-American,Male-African-American,0,1.0,0.22964102075038734,0.0,0.27,0.19303518222724161,1.0,0.21128217510307895,0.5,0.4403333333333334,0.20922203880307572
3650,Female,African-American,Female-African-American,0,1.0,0.06507442896942969,0.0,0.03,0.09577403915577064,1.0,0.04138467103013662,0.0,0.003333333333333333,0.04722807046459912
1922,Male,Caucasian,Male-Caucasian,0,1.0,0.15242008092327194,0.0,0.04158237595737596,0.16056836734382504,1.0,0.14733604176413198,0.0,0.009583333333333333,0.12983584008066046
812,Male,African-American,Male-African-American,0,1.0,0.19357441007202178,0.0,0.06133333333333333,0.18694184671723765,1.0,0.20167628152380104,0.2857142857142857,0.2963710178710177,0.19938618876739486
1797,Male,African-American,Male-African-American,1,1.0,0.17586527141861152,0.0,0.6183333333333333,0.17973650320663973,1.0,0.21857393278260603,0.25,0.25658730158730153,0.2859750479025084
800,Female,African-American,Female-African-American,1,1.0,0.4917952940428182,1.0,0.67,0.4112797872130548,1.0,0.7693938185461886,1.0,0.9,0.5890925886092767
2144,Female,African-American,Female-African-American,0,1.0,0.02096280820942551,0.0,0.09,0.01419361672739919,1.0,0.01892382860788969,0.0,0.01,0.02037112565205804
684,Male,African-American,Male-African-American,0,0.0,0.03946093744542593,0.0,0.02,0.0017787644393931247,1.0,0.05908136863948602,0.0,0.007575757575757576,0.04529023800919578
2395,Male,Other,Male-Other,0,1.0,0.09290812897634133,0.0,0.04,0.06243413903646847,1.0,0.10720437734855845,0.5,0.059333333333333335,0.09478775195515655
675,Male,African-American,Male-African-American,0,1.0,0.05782796929261237,0.0,0.0,0.053866125976360646,1.0,0.0751330785370632,0.0,0.0,0.08323050974269885
89,Male,Caucasian,Male-Caucasian,0,1.0,0.042930402448300646,0.0,0.09,0.02748090435289184,1.0,0.059847979309867703,0.0,0.04,0.06085850537858654
2165,Male,African-American,Male-African-American,0,1.0,0.04136517397659281,0.0,0.006666666666666666,0.02683603648338596,1.0,0.050768672330756014,0.0,0.0,0.05454674503202523
375,Male,African-American,Male-African-American,0,1.0,0.09785549310949777,0.0,0.0,0.05126089651754367,1.0,0.1163536315814658,0.0,0.009241452991452992,0.07938015243998658
3798,Male,African-American,Male-African-American,0,1.0,0.08908152153901656,0.0,0.03,0.08279462241325641,1.0,0.1120197475265252,0.0,0.04,0.1274399083984855
663,Male,African-American,Male-African-American,0,1.0,0.13618396610724523,0.0,0.04,0.10346352026203459,1.0,0.16422058007529539,0.0,0.09203663003663003,0.14009377966033906
3739,Male,Other,Male-Other,0,1.0,0.20533236224430843,0.0,0.1925,0.1903320456264116,1.0,0.22549455026546125,0.2222222222222222,0.22292390942390936,0.21049183334079918
1086,Male,African-American,Male-African-American,0,1.0,0.07539616781969392,0.0,0.0,0.0504614285063116,1.0,0.09067439834876155,0.0,0.004318181818181818,0.06175683060978387
2926,Male,Caucasian,Male-Caucasian,0,1.0,0.14859744313436188,0.0,0.03,0.08174902759407146,1.0,0.17147012541037937,0.0,0.15,0.20417221921505085
541,Male,Caucasian,Male-Caucasian,0,0.0,0.09573824671325044,0.0,0.05,0.0039071743013729615,0.0,0.11650058234070311,0.0,0.03,0.013396147842083922
1775,Female,African-American,Female-African-American,0,0.0,0.13886178446311748,0.0,0.31,0.009877212228176247,1.0,0.1997067173639883,0.0,0.32,0.33942991399466016
2456,Male,African-American,Male-African-American,0,1.0,0.1585999593979517,0.0,0.22666666666666666,0.16367409622244242,1.0,0.21099559024614054,0.5,0.5253333333333334,0.22424841010248647
1815,Male,African-American,Male-African-American,0,1.0,0.14820395094624542,0.0,0.0,0.14088358825859748,1.0,0.16978468563815727,0.25,0.2502033542615382,0.16833814532358304
3144,Female,Caucasian,Female-Caucasian,0,1.0,0.18452627254707732,0.0625,0.06455328520621627,0.16038105770389907,1.0,0.20375323149489388,0.16666666666666666,0.19168956601156212,0.189758114460397
1987,Male,Other,Male-Other,1,1.0,0.27324357970620305,0.0,0.15,0.23928661307878918,1.0,0.09709208727051324,0.0,0.025666666666666664,0.09165811823423106
3656,Female,African-American,Female-African-American,0,1.0,0.0419601028944177,0.0,0.04,0.03161927793697775,1.0,0.0381949371640305,0.0,0.0,0.029678352715778355
400,Male,Hispanic,Male-Hispanic,0,1.0,0.12700423059635033,0.0,0.03,0.07055255689577515,0.0036605504870897377,0.12777795511687678,0.25,0.041550990675990676,0.06270053331327337
3297,Male,Other,Male-Other,0,1.0,0.17080542838947216,0.0,0.06,0.15266809799001899,1.0,0.1674496974798061,0.0,0.10595271395271397,0.1530938007369088
3249,Male,African-American,Male-African-American,1,1.0,0.3609588594400803,0.0,0.18,0.3098565808277135,1.0,0.14796944269852444,0.6,0.17669841269841272,0.17530907686615532
3289,Male,African-American,Male-African-American,0,1.0,0.10842952097842223,0.0,0.055,0.09753077389021739,1.0,0.11945935505110336,0.0,0.0,0.08109181050389737
1733,Female,Caucasian,Female-Caucasian,0,1.0,0.09122330837406846,0.0,0.04,0.062409398816751165,1.0,0.09067439834876155,0.0,0.004318181818181818,0.06175683060978387
2062,Male,Other,Male-Other,0,1.0,0.05472836168442649,0.0,0.0,0.04407220848903396,1.0,0.06255445618070836,0.3333333333333333,0.3106558441558442,0.06712403645533632
495,Male,Other,Male-Other,0,1.0,0.07239666322814624,0.0,0.0,0.06847058896606556,1.0,0.10372579812223533,0.0,0.0,0.11080683448434825
2655,Male,Caucasian,Male-Caucasian,0,1.0,0.1366682819678594,0.0,0.06166666666666666,0.13070227967181944,1.0,0.16954228878024552,0.2,0.21278965478965475,0.18110068362249926
2747,Male,Caucasian,Male-Caucasian,0,1.0,0.09932652189357512,1.0,0.5932863509039981,0.08714892069229725,1.0,0.11368436166775435,0.16666666666666666,0.13261940836940836,0.08576246620054809
2879,Male,African-American,Male-African-American,0,1.0,0.13776571030573379,0.0,0.05,0.13873820533854245,1.0,0.1681280984126498,0.0,0.05,0.16713876958902366
3132,Male,African-American,Male-African-American,0,0.0,0.09859005852853064,0.0,0.04,0.007460163072640088,1.0,0.14371638288796726,0.125,0.1183057498057498,0.11201540940185631
2047,Male,Hispanic,Male-Hispanic,0,1.0,0.12360871047620464,0.5,0.5282857142857144,0.1286176317874431,1.0,0.16518897506440944,0.0,0.3467301587301586,0.10904597614539135
490,Male,African-American,Male-African-American,1,1.0,0.1990825696601246,0.0,0.17,0.027724718656823834,1.0,0.2571237613444689,1.0,0.9306666666666666,0.31083029663054484
712,Male,African-American,Male-African-American,0,1.0,0.23707907243969714,0.0,0.0,0.16878269141138832,1.0,0.27008421459902804,0.0,0.0,0.22502052060788724
2513,Female,African-American,Female-African-American,0,1.0,0.17662345495866777,0.16666666666666666,0.16367321567321563,0.1655685606127928,1.0,0.20598455572767638,0.2,0.22874489644342577,0.15341853010488318
2938,Male,African-American,Male-African-American,0,1.0,0.05967970084601212,0.0,0.29,0.04528550998933224,1.0,0.22089173540544152,0.6,0.5961410533910534,0.2699324849324174
1658,Female,African-American,Female-African-American,0,1.0,0.18559292546484912,0.0,0.02738095238095238,0.178536067012585,1.0,0.22089173540544152,0.6,0.5961410533910534,0.2699324849324174
2096,Male,African-American,Male-African-American,0,1.0,0.8926754562904103,0.0,0.53,0.9455960144492286,1.0,0.8100687785574708,1.0,0.26,0.6161294951520887
2245,Male,African-American,Male-African-American,0,1.0,0.13221414169583004,0.0,0.02,0.12062385423315301,1.0,0.16106480573082885,0.0,0.06,0.11312915644098845
1676,Male,African-American,Male-African-American,0,1.0,0.1458286242779622,0.0,0.006666666666666666,0.13734496946892336,1.0,0.13870542974995004,0.23076923076923078,0.2369067732662933,0.12222610736667154
2957,Male,African-American,Male-African-American,1,0.0,0.23514138109962618,1.0,0.77,0.04957797377731439,1.0,0.23162295840664293,1.0,0.5621071428571428,0.2745242455291767
197,Female,African-American,Female-African-American,0,1.0,0.17115016044804338,0.0,0.04,0.13004314237962966,1.0,0.18815465135544193,0.0,0.105,0.19623528512339336
366,Female,African-American,Female-African-American,0,1.0,0.16996691658808838,1.0,0.58,0.11689291569476423,1.0,0.17595831660952826,0.0,0.19,0.11354425586693014
1389,Male,Caucasian,Male-Caucasian,0,1.0,0.06277870588733359,0.3333333333333333,0.32990476190476187,0.051750316077821816,1.0,0.09241366392217906,0.07142857142857142,0.0663223640805583,0.09650753107185966
909,Male,African-American,Male-African-American,0,1.0,0.13318679522415636,0.0,0.14583333333333337,0.09457191001962487,1.0,0.1403499694876658,0.0,0.0215,0.09647089186527644
784,Male,Caucasian,Male-Caucasian,0,1.0,0.04468764364541192,0.0,0.03601898101898102,0.03181848398356757,1.0,0.054011305406793005,0.0,0.02,0.02537417747909912
3046,Male,African-American,Male-African-American,0,1.0,0.12842602493067562,0.0,0.06,0.08987776401852783,1.0,0.1458600042525814,0.0,0.003333333333333333,0.12886827876914286
3858,Male,Caucasian,Male-Caucasian,1,1.0,0.11872358461036513,1.0,0.46,0.09978281594785017,1.0,0.11632970257427386,0.0,0.005,0.08130985490014102
708,Male,Other,Male-Other,0,0.0,0.13077546971945103,0.0,0.050166666666666665,0.01385362292372315,1.0,0.19269590859365118,0.3333333333333333,0.3658333333333335,0.1512550673157613
11,Female,Caucasian,Female-Caucasian,0,0.0,0.1523692037240936,0.0,0.07544047619047618,0.01635889332444721,1.0,0.19057398377296633,0.21739130434782608,0.209759618060412,0.18858352032843967
2555,Male,Caucasian,Male-Caucasian,0,1.0,0.6672542631762775,1.0,0.3468333333333333,0.5461794793552736,1.0,0.7347932773833648,0.0,0.12724675324675325,0.19327236719143262
2924,Male,Caucasian,Male-Caucasian,0,1.0,0.08242259097736497,0.0,0.0009375,0.058819960928933615,1.0,0.0818055818963119,0.0,0.0,0.07566566736159569
2630,Male,Hispanic,Male-Hispanic,0,0.0,0.10190693236029513,0.0,0.019333333333333334,0.011565663198261831,1.0,0.11848467759980463,0.0,0.0,0.11087456511613179
2377,Male,Caucasian,Male-Caucasian,0,1.0,0.06062645727586016,0.0,0.0,0.044296288908826593,1.0,0.075287003727924,0.0,0.00125,0.057338595890499514
2252,Male,African-American,Male-African-American,0,1.0,0.5261604478623149,1.0,0.38,0.5430280558469749,1.0,0.5997265008266885,0.0,0.17783333333333332,0.46281206953239123
2368,Male,Caucasian,Male-Caucasian,0,1.0,0.20765747232582413,0.0,0.11,0.19778952114592227,1.0,0.2342907175581657,0.0,0.03,0.18856087241785627
2341,Male,Caucasian,Male-Caucasian,0,1.0,0.07592886756764386,0.0,0.06,0.11145154885489561,1.0,0.07049549312326148,0.0,0.0,0.07744282976243146
193,Male,Caucasian,Male-Caucasian,0,1.0,0.12560546778692208,0.0,0.0,0.09316602766105019,1.0,0.16690566461397616,0.0,0.05935714285714286,0.12277487913437335
3505,Male,Other,Male-Other,1,1.0,0.08593948758864091,0.0,0.0,0.0860093452208989,1.0,0.11943576903238666,0.0,0.0,0.10073442178946045
1305,Male,Caucasian,Male-Caucasian,0,1.0,0.03988618643953177,0.0,0.057999999999999996,0.02122303040160235,1.0,0.15850594584788857,0.0,0.01,0.15773902549793084
2657,Male,Caucasian,Male-Caucasian,1,1.0,0.07079515305295934,0.0,0.0,0.05061417830237543,1.0,0.075287003727924,0.0,0.00125,0.057338595890499514
1898,Male,African-American,Male-African-American,0,1.0,0.04780499311900846,0.0,0.03,0.038390181074535006,1.0,0.058623015891703184,0.0,0.0,0.034167837824880865
556,Female,African-American,Female-African-American,0,0.0,0.17777428175362509,0.0,0.09166666666666666,0.012174143351648488,1.0,0.265800751527698,0.5,0.2822619047619047,0.3845746216295088
1604,Male,African-American,Male-African-American,0,1.0,0.5303818311073161,0.0,0.11,0.566606181600383,1.0,0.6377497208373618,1.0,0.44866666666666666,0.4680606262743472
3048,Female,African-American,Female-African-American,0,1.0,0.12349160322669836,0.0,0.03577380952380953,0.07008985617034097,1.0,0.15726794781544945,0.0,0.024633419553959285,0.0955873025879588
948,Female,African-American,Female-African-American,0,1.0,0.1333555772913672,0.0,0.0,0.09934292386471391,1.0,0.14416172827879387,0.0,0.0625,0.16172460353025025
3395,Male,Hispanic,Male-Hispanic,0,1.0,0.18228992461867863,0.0,0.07,0.1822587698783358,1.0,0.21128217510307895,0.5,0.4403333333333334,0.20922203880307572
3140,Female,African-American,Female-African-American,0,1.0,0.2115558453768769,1.0,0.55,0.23690750865249424,1.0,0.2663223958198055,0.0,0.3214999999999999,0.3757767779708925
156,Male,Caucasian,Male-Caucasian,0,1.0,0.14363764270073542,0.0,0.08,0.06162540466365939,4.718521176954035e-15,0.13560249369284436,0.0,0.10216666666666667,0.0915369139493619
2593,Male,African-American,Male-African-American,0,1.0,0.0504117680182812,0.0,0.03,0.03208205351416777,1.0,0.0655728863045187,1.0,0.49,0.03894760217611367
2876,Male,African-American,Male-African-American,0,1.0,0.24388573247402537,0.0,0.04,0.1997944565606795,1.0,0.2482015677805927,0.0,0.1678333333333333,0.25270083538081706
718,Female,Caucasian,Female-Caucasian,0,1.0,0.07688767308747328,0.0,0.01,0.06399555771264917,1.0,0.0696713853340852,0.0,0.0025,0.09346413734062195
1317,Male,Caucasian,Male-Caucasian,0,1.0,0.07763405904003709,0.0,0.16,0.05786315389697695,1.0,0.07406968681000407,0.0,0.04,0.08916493795074401
2613,Male,African-American,Male-African-American,0,1.0,0.032850804214969005,0.0,0.0,0.029727027187383417,1.0,0.0452879280579282,0.0,0.0,0.04058704919197905
1607,Male,African-American,Male-African-American,1,1.0,0.12072336742071924,0.0,0.0,0.08333957299932768,1.0,0.13050300159057293,0.23076923076923078,0.2369067732662933,0.11500343832640722
2708,Female,African-American,Female-African-American,0,1.0,0.21224978948404852,0.25,0.2840396825396825,0.199124843843707,1.0,0.2733510583015576,0.5,0.4342424242424242,0.3124730881162015
3186,Male,Caucasian,Male-Caucasian,0,1.0,0.14109300408042533,0.0,0.03,0.10318209930864031,1.0,0.1450352619681859,0.0,0.3268531746031746,0.13614755265184797
870,Male,Caucasian,Male-Caucasian,0,1.0,0.0659059438524176,0.14285714285714285,0.12422821622821617,0.05458344697243096,1.0,0.09241366392217906,0.07142857142857142,0.0663223640805583,0.09650753107185966
350,Male,Caucasian,Male-Caucasian,0,1.0,0.17390278878529536,0.0,0.03,0.11300341398436661,1.0,0.21556217064306255,0.25,0.3643030303030305,0.16986555825258245
3137,Male,African-American,Male-African-American,0,1.0,0.03235729845191716,0.0,0.0,0.02404401392311165,1.0,0.039142671542658186,0.0,0.0,0.023108638877828606
3123,Male,African-American,Male-African-American,0,1.0,0.16846143730661362,1.0,0.8213333333333332,0.17158633603096635,1.0,0.20678236330065136,0.5,0.47116666666666673,0.27207530571603156
617,Male,African-American,Male-African-American,1,1.0,0.0528250626882426,0.0,0.0,0.03257067053104641,1.0,0.05346190112949495,0.0,0.0,0.0299076766746731
1899,Male,African-American,Male-African-American,0,1.0,0.15692643051180377,1.0,0.04,0.12442942493718377,1.0,0.1556252067981002,1.0,0.07,0.09795766732167406
2324,Male,Hispanic,Male-Hispanic,1,1.0,0.11785253403784822,0.0,0.03,0.06939167263273754,0.002598390870069645,0.12646879219469975,0.0,0.04,0.062197516284832936
1214,Male,Other,Male-Other,0,1.0,0.01671302532615896,0.0,0.0,0.0077734196809521525,6.0629324896549965e-34,0.01902526512306005,0.0,0.01,0.014562345539898916
2320,Male,Other,Male-Other,0,1.0,0.12400555122157401,0.2,0.16377453102453102,0.11227567763506723,1.0,0.16368794885577498,0.1111111111111111,0.12085563353055612,0.12223584097506132
2911,Male,African-American,Male-African-American,0,1.0,0.11075316050444542,0.0,0.033124098124098125,0.08221921363150737,1.0,0.1356040375718843,0.0,0.018118725718725713,0.10044390505353185
2110,Male,African-American,Male-African-American,0,1.0,0.20206295665043703,0.25,0.23696825396825394,0.1902669094917774,1.0,0.2299785009677915,0.0,0.0,0.1713141224157239
533,Male,African-American,Male-African-American,0,1.0,0.3564639645937518,1.0,0.61,0.48618967504627214,1.0,0.364945410076525,1.0,0.5720000000000001,0.4831986771869685
3005,Male,Caucasian,Male-Caucasian,0,1.0,0.07760603910517816,0.25,0.11875000000000002,0.06400821957931714,1.0,0.10255608222876166,0.5,0.39571428571428574,0.13273735520323035
1940,Male,African-American,Male-African-American,0,1.0,0.13888914800993082,1.0,0.47,0.14184885122982185,1.0,0.1884973369107034,0.0,0.2242857142857143,0.2011232658467978
3500,Female,Caucasian,Female-Caucasian,0,0.0,0.09705721764383662,0.0,0.01,0.008383077777448324,0.0,0.10399021379071274,0.0,0.044040417915417907,0.014586382704844279
3744,Male,African-American,Male-African-American,1,1.0,0.24131673327468922,0.0,0.03333333333333333,0.22746434121197293,1.0,0.2645163911456812,0.75,0.7599603174603173,0.24700551844120303
406,Male,African-American,Male-African-American,0,1.0,0.06682148540820648,0.0,0.0,0.05057933333362916,1.0,0.08569993299637652,0.0,0.0,0.06528237118978983
1785,Male,Caucasian,Male-Caucasian,0,1.0,0.1492121704745053,0.3333333333333333,0.3329761904761904,0.1560579765988236,1.0,0.215271364887553,0.3333333333333333,0.35591666666666655,0.18271845546905344
1041,Male,African-American,Male-African-American,1,1.0,0.8146452641096203,1.0,0.52,0.9954610634372523,1.0,0.5721609507829217,0.5,0.8855000000000001,0.5425151164897687
3316,Male,Other,Male-Other,0,1.0,0.1382700962660441,0.0,0.0,0.1361935170651357,1.0,0.14733604176413198,0.0,0.009583333333333333,0.12983584008066046
2965,Male,Caucasian,Male-Caucasian,0,1.0,0.054650878171812765,1.0,0.65,0.04358754129587114,1.0,0.0662995193582097,0.0,0.08146666666666669,0.04273915328490256
3042,Male,African-American,Male-African-American,0,1.0,0.06130195321353376,0.0,0.01,0.0568194761144649,1.0,0.08910750127213352,0.0,0.0,0.12620185401242298
2564,Male,African-American,Male-African-American,0,1.0,0.12792450441661596,0.0,0.06,0.0870113887941385,1.0,0.12197712729714953,1.0,0.31,0.20969597094408904
3003,Male,Hispanic,Male-Hispanic,0,0.0,0.13038147962042482,0.0,0.0875,0.012607021001419983,1.0,0.15260354589256264,0.125,0.1352793872793872,0.11907566797304735
3676,Male,African-American,Male-African-American,0,1.0,0.29480975585084235,0.0,0.18,0.31647667897727605,1.0,0.35773607548351344,0.3333333333333333,0.2886666666666667,0.3409989265541119
873,Male,African-American,Male-African-American,0,1.0,0.4867585619331446,1.0,0.77,0.41117743670810153,1.0,0.44741159525154,1.0,0.7,0.4880202035085
1480,Male,Hispanic,Male-Hispanic,0,1.0,0.10730578708932954,0.0,0.02,0.09009823029146177,1.0,0.12376810890801988,0.0,0.0,0.08662355724164165
2695,Male,Other,Male-Other,0,0.0,0.12115265461226898,0.0,0.1383333333333333,0.013976245243219672,1.0,0.21556217064306255,0.25,0.3643030303030305,0.16986555825258245
3645,Male,Caucasian,Male-Caucasian,0,1.0,0.1151671679695292,0.25,0.23159523809523805,0.08105221187377995,1.0,0.1403499694876658,0.0,0.0215,0.09647089186527644
2668,Female,African-American,Female-African-American,0,1.0,0.11798908360555385,0.3333333333333333,0.07647619047619048,0.08864650461240116,1.0,0.18506559727223187,0.3333333333333333,0.3555952380952381,0.23288627074921198
2348,Male,African-American,Male-African-American,0,1.0,0.0761754075234434,0.0,0.0,0.06398289817948545,1.0,0.11172804711624504,0.0,0.0,0.11515789137781277
3264,Female,African-American,Female-African-American,0,1.0,0.08381751484299947,0.0,0.0,0.07106569959214047,1.0,0.0761519078579627,0.14285714285714285,0.14934812409812406,0.08060253773688245
