,Unnamed: 0,sex,race,sex-race,two_year_recid,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
26,2557,0,3,3,1,1.0,0.6347570975879514,1.0,0.65,0.7540848600515018,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
27,4942,0,4,7,0,1.0,0.3116889422097163,0.0,0.205,0.2387121082391111,0.4435849652607053,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950117
28,977,0,0,0,0,1.0,0.4926873380658604,0.0,0.08,0.5920903973468251,0.2472878319606684,0.3045558022659177,0.0,0.1409509559173059,0.3550400190861258
29,4218,0,3,3,1,1.0,0.5461819567833005,1.0,0.6933333333333332,0.5775434157921047,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.4238700119606376
30,6146,0,0,0,0,1.0,0.3134525357382654,0.0,0.59,0.2430755459950645,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
31,2656,0,0,0,0,1.0,0.4623553949438764,0.5,0.5616666666666666,0.4945288790077802,0.4435849652607053,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950117
32,863,0,4,7,1,1.0,0.1972773741706799,0.0,0.142,0.1219927729961997,0.175410253436528,0.1065578571857571,0.1733333333333333,0.249973101692108,0.1787230674085552
33,87,1,0,1,1,1.0,0.2995158323489152,0.0,0.0383333333333333,0.231364397222293,0.4435849652607053,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950117
34,1756,0,0,0,0,9.373799316302363e-51,0.2385899045226206,0.0,0.26,0.2572746588485997,0.4205157795265714,0.2141645034305118,0.2857142857142857,0.3823875402159898,0.2900867704130728
35,5130,0,0,0,1,1.0,0.2467657810519392,1.0,0.402,0.262756662575718,0.4205157787432997,0.2141645034305118,0.2857142857142857,0.3823875402159898,0.2900867704130683
36,1598,0,0,0,1,1.0,0.6894935365605007,0.0,0.29,0.6095027358345878,0.9365952885423066,0.6157895021692784,0.8412698412698413,0.8394419227424451,0.6271714182809982
37,3456,0,3,3,0,1.0,0.3677608968846249,0.0909090909090909,0.0767254534681005,0.4078114882403491,0.2652030149045807,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329851
38,1406,0,3,3,0,1.0,0.8639083062740263,0.0,0.81,0.8869699651078395,0.7022252043785476,0.2566143580117298,0.75,0.6468813580210641,0.3878361695914737
39,3950,0,3,3,1,1.0,0.3654370320814255,0.0,0.4000858585858586,0.9850512652774592,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329844
40,2716,1,3,8,0,1.0,0.4005645019275848,0.0,0.297,0.3516256081958688,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.36621138118457
41,2225,0,3,3,1,1.0,0.3184552554768068,0.0,0.69,0.5301528321371366,0.1775899765877098,0.1598523339018872,0.1956521739130435,0.1908099457937035,0.1936270841657227
42,4299,0,3,3,0,1.0,0.4564808574830578,1.0,0.7096666666666667,0.5066218913506589,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
43,2917,0,3,3,1,1.0,0.2954281851099221,0.0,0.045,0.5525028218874414,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
44,5223,0,5,4,1,1.0,0.3261255031051994,1.0,0.39,0.4478862111118061,0.4435849652607053,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950117
45,5090,0,0,0,0,1.0,0.8438890445752586,0.0,0.7866666666666666,0.9391903872652432,0.9307766919749296,0.630426660852923,0.8412698412698413,0.7360222419772371,0.6817225896489715
46,1453,1,4,9,0,1.0,0.2243143200204327,0.2857142857142857,0.2944258796758795,0.2318387845607356,0.164270160409458,0.168402138937958,0.1956521739130435,0.1368312753450406,0.2341518735313
47,1209,0,3,3,0,1.0,0.1794562477486784,0.0,0.0795238095238095,0.2008735941340557,0.1775899765877098,0.1598523339018872,0.1956521739130435,0.1908099457937035,0.1936270841657227
48,5865,0,0,0,0,1.6549594960239812e-34,0.102248876678768,0.0,0.03,0.1219927729961997,0.1642701616333661,0.168402138937958,0.1956521739130435,0.1368312753450406,0.2341518735312995
49,2112,1,0,1,0,1.0,0.1736601165842247,0.0,0.0066666666666666,0.1829338355521334,0.1775899765877098,0.1598523339018872,0.1956521739130435,0.1908099457937035,0.1936270841657227
50,5776,0,5,4,0,1.0,0.1755773329045593,0.2,0.1874385059385059,0.2042236681697128,0.0544803272074812,0.0814067963251888,0.2307692307692307,0.1268019436446897,0.1400259868124687
51,3548,0,3,3,0,1.0,0.1479790774156004,0.0,0.0138888888888888,0.1872165129835447,0.0544803272074812,0.0814067963251888,0.2307692307692307,0.1268019436446897,0.1400259868124687
52,573,1,0,1,0,1.5128597533071198e-33,0.118013587788949,0.0,0.4279722222222222,0.1219927729961997,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329844
53,4542,0,3,3,1,1.0,0.2068248063417758,0.0,0.0493333333333333,0.189027055860484,0.4435849652607053,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950117
54,3835,0,3,3,1,1.0,0.4518675275105956,0.4615384615384615,0.4635487209127301,0.4693785948594448,0.2472878319606684,0.3045558022659177,0.0,0.1409509559173059,0.3550400190861258
55,4970,0,5,4,1,1.0,0.1497476548097233,0.0,0.0,0.1992254749584247,0.0544803272074812,0.0814067963251888,0.2307692307692307,0.1268019436446897,0.1400259868124687
56,3107,0,4,7,0,1.0,0.2116012510213389,0.0,0.06,0.212568678954907,0.175410253436528,0.1065578571857571,0.1733333333333333,0.249973101692108,0.1787230674085552
57,1833,1,0,1,0,1.0,0.2297938797496205,0.0,0.166,0.313924399330269,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
58,5928,0,0,0,1,1.0,0.7299599015031484,1.0,0.87,0.8425243430179199,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
59,480,0,4,7,0,1.0,0.6043287003794675,1.0,0.45,0.533160053143113,0.9307766919749296,0.630426660852923,0.8412698412698413,0.7360222419772371,0.6817225896489761
60,4662,0,3,3,0,1.0,0.5440158740187979,0.0,0.3316666666666666,0.5023635488467871,0.4435849636082226,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950078
61,5645,1,0,1,1,1.0,0.8095947087125798,1.0,0.845,0.9998661076069196,0.4435849652607053,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950117
62,4529,0,0,0,0,1.0,0.0677284758219255,0.0,0.0,0.1871349030409883,0.175410253436528,0.1065578571857571,0.1733333333333333,0.249973101692108,0.1787230674085552
63,2700,1,0,1,1,3.4611376104266544e-208,0.1034309295614684,0.0,0.3,0.1219927729961997,0.0544803275119137,0.0814067963251888,0.2307692307692307,0.1268019436446897,0.1400259868124684
64,3104,0,3,3,1,1.0,0.9427947837976222,1.0,0.8933333333333333,0.9226573064449008,0.8894385254446611,0.4409641292430096,0.75,0.7938363115642528,0.5433020672966429
65,5415,0,0,0,1,1.0,0.3664943175361677,1.0,0.3911111111111111,0.6090779129071743,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329844
66,5222,0,4,7,0,1.0,0.3091165250436175,0.0,0.03,0.2917113521683852,0.1775899765877098,0.1598523339018872,0.1956521739130435,0.1908099457937035,0.1936270841657227
67,994,0,3,3,1,1.0,0.6685810862407902,1.0,0.59,0.8140887002294457,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
68,5259,0,3,3,1,1.0,0.5942771265303655,0.0,0.35,0.6273662673011464,0.8894385254446611,0.4409641292430096,0.75,0.7938363115642528,0.5433020672966429
69,5243,0,0,0,1,1.0,0.3839910062947108,1.0,0.545952380952381,0.3624052074837206,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
70,4003,0,4,7,0,1.0,0.3951039188805196,0.3333333333333333,0.3804415898111549,0.4371791760567481,0.2652030149045807,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329851
71,1770,0,5,4,1,1.0,0.5370460396610374,0.0,0.2794305555555555,0.6647721544287921,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
72,1788,1,3,8,0,1.0,0.3217434556594473,0.1538461538461538,0.1530205317128692,0.2694347103006627,0.2652030149045807,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329851
73,5517,1,0,1,0,1.0,0.1595105480549296,0.0,0.1303333333333333,0.1749932938148336,0.1775899765877098,0.1598523339018872,0.1956521739130435,0.1908099457937035,0.1936270841657227
74,2691,0,3,3,0,1.0,0.6221331204630111,1.0,0.411,0.5866853616949699,0.4435849652607053,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950117
75,175,1,3,8,0,1.0,0.2437621250391506,0.0,0.0325,0.2407824665285732,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
76,536,0,3,3,0,1.0,0.277049202005674,0.0,0.03,0.2111707872096938,0.4435849652607053,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950117
77,5810,1,5,5,0,1.0,0.2398241281199081,0.0,0.0,0.2290495436937054,0.1775899759261356,0.1598523339018872,0.1956521739130435,0.1908099457937035,0.1936270841657231
78,2962,0,0,0,1,1.0,0.2176200560764351,0.0,0.4833333333333333,0.2146691678807563,0.175410253436528,0.1065578571857571,0.1733333333333333,0.249973101692108,0.1787230674085552
79,5560,0,3,3,0,1.0,0.1797943009802297,0.0,0.2655555555555555,0.1884002465893603,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329844
80,4897,1,0,1,0,1.0,0.4267567038336152,0.1176470588235294,0.1198738896552363,0.3671060189803031,0.2472878319606684,0.3045558022659177,0.0,0.1409509559173059,0.3550400190861258
81,1631,0,0,0,0,1.0,0.6494343046354265,0.0,0.43,0.6426276699182826,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329844
82,2866,1,0,1,0,1.0,0.2108394188941444,1.0,0.8,0.2423596017457225,0.4205157787432997,0.2141645034305118,0.2857142857142857,0.3823875402159898,0.2900867704130683
83,5665,0,3,3,1,1.0,0.600468094914122,1.0,0.71,0.7951620636600034,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
84,1715,0,3,3,1,1.0,0.8416430402657508,1.0,0.79,0.9656620010122828,0.8000451397233838,0.5435700841605512,0.9333333333333332,0.9369738573782044,0.5572601584998746
85,1617,0,4,7,1,1.0,0.6011153222050274,0.0,0.6215,0.6472446881622749,0.2472878319606684,0.3045558022659177,0.0,0.1409509559173059,0.3550400190861251
86,2107,0,0,0,0,0.0,0.1108374785965253,0.0,0.065,0.1219927729961997,0.1642701616333661,0.168402138937958,0.1956521739130435,0.1368312753450406,0.2341518735312995
87,3579,0,0,0,0,1.0,0.5073127444480837,1.0,0.5991666666666667,0.4268034474076482,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
88,428,0,5,4,0,3.0468905994058e-49,0.5562225947922633,0.0,0.44,0.5577107278769048,0.9922360207239236,0.4337479159239424,1.0,0.829896093285799,0.5854136731516774
89,1262,0,4,7,1,1.0,0.3677608968846249,0.0909090909090909,0.0767254534681005,0.4078114882403491,0.2652030149045807,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329851
90,1729,0,3,3,0,1.0,0.1360774553667659,0.0,0.0,0.2046267374969609,0.175410253436528,0.1065578571857571,0.1733333333333333,0.249973101692108,0.1787230674085552
91,3596,0,4,7,0,1.0,0.2669417464068047,0.0,0.13925,0.2477587274566008,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329844
92,6036,0,0,0,1,0.0003318407302513,0.2367595307482277,0.0,0.21,0.2856775349876612,0.1775899765877098,0.1598523339018872,0.1956521739130435,0.1908099457937035,0.1936270841657227
93,3355,1,3,8,1,1.0,0.5999478537143698,1.0,0.5324479458450047,0.8673188149507441,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
94,5032,0,4,7,0,1.2956101624046767e-98,0.0759551909758514,0.0,0.15,0.1219927729961997,0.0544803275119137,0.0814067963251888,0.2307692307692307,0.1268019436446897,0.1400259868124684
95,874,0,3,3,1,1.0,0.4792310058636074,1.0,0.6433333333333333,0.5483807555796213,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329844
96,2540,0,3,3,1,1.0,0.4268516944977541,0.0,0.0904285714285714,0.4238217594411469,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
97,2122,0,0,0,0,1.0,0.5062885085402385,0.0,0.2416666666666666,0.4830309411812674,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
98,1153,0,0,0,0,1.0,0.2165930064533691,0.0,0.3275,0.3743123207458353,0.4205157795265714,0.2141645034305118,0.2857142857142857,0.3823875402159898,0.2900867704130728
99,3225,0,4,7,0,1.0,0.3383564025367712,0.0,0.03,0.3527356538793754,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
100,4059,0,0,0,1,1.0,0.4466250687678539,0.0,0.2646428571428572,0.3560080236304093,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
101,4458,1,3,8,1,1.0,0.4931464280963741,0.0,0.3073333333333333,0.4753593834147074,0.4435849636082226,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950078
102,393,1,3,8,1,1.0,0.6814934782316041,1.0,0.68,0.7724991602383289,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.4238700119606376
103,5724,0,3,3,0,1.0,0.6120537282979965,1.0,0.6340476190476191,0.6724414416972608,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
104,735,1,0,1,0,1.0,0.5584205566851904,1.0,0.7407142857142857,0.3472248991623057,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
105,3874,1,3,8,1,1.0,0.4813254789127649,0.0,0.3551666666666666,0.7583980584304085,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
106,5775,0,0,0,0,1.0,0.4392732512905115,0.2777777777777778,0.2723095107095779,0.4173538412594956,0.2472878319606684,0.3045558022659177,0.0,0.1409509559173059,0.3550400190861258
107,2350,0,3,3,0,1.0,0.6021536301387742,1.0,0.6,0.5979506787908611,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.36621138118457
108,4469,1,3,8,0,4.575972724495708e-112,0.1055435369648123,0.0,0.1,0.1219927729961997,0.4435849652607053,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950117
109,3325,0,0,0,1,1.0,0.8840414331678225,1.0,0.9228571428571428,0.9999957878389252,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
110,2155,0,3,3,0,1.0,0.4161740617226165,0.0,0.26,0.4589695956173825,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329844
111,3738,0,3,3,1,1.0,0.4192826306896409,0.0,0.2941666666666666,0.4515006725592587,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
112,5731,0,0,0,0,1.0,0.45343257978763,0.0,0.1303333333333333,0.4971074509867917,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
113,2285,0,4,7,1,4.038412905778573e-309,0.0828114364002733,0.0,0.147,0.1219927729961997,0.1642701616333661,0.168402138937958,0.1956521739130435,0.1368312753450406,0.2341518735312995
114,2717,0,3,3,1,1.0,0.4662245612005097,1.0,0.3284126984126984,0.620052471917828,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
115,5389,0,0,0,1,1.0,0.5027069892366467,0.0,0.47,0.5633351124681558,0.8894385254446611,0.4409641292430096,0.75,0.7938363115642528,0.5433020672966429
116,1098,0,3,3,1,1.0,0.5878411553493105,0.0,0.36,0.6065534945144113,0.4205157795265714,0.2141645034305118,0.2857142857142857,0.3823875402159898,0.2900867704130728
117,2636,0,3,3,1,1.0,0.5361725475348507,1.0,0.967,0.5397003516115931,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
118,3284,0,0,0,0,1.0,0.328652022224566,0.0,0.5925,0.2891938673387625,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
119,5887,0,0,0,0,1.0,0.3010449168575976,0.0,0.2487499999999999,0.262015563011778,0.4435849652607053,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950117
120,850,0,4,7,0,1.0,0.1237933006210859,0.0,0.22,0.1610250097762476,0.0544803275119137,0.0814067963251888,0.2307692307692307,0.1268019436446897,0.1400259868124684
121,3978,0,3,3,1,1.0,0.4215815063171498,0.0,0.4008095238095237,0.2878938491391458,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
122,1564,0,3,3,0,1.0,0.5094487094758187,0.0,0.4331190476190475,0.5569983906328364,0.2652030149045807,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329851
123,1037,0,5,4,1,1.0,0.8819129435936495,0.0,0.86,0.9994468733158316,0.9986295302085828,0.7910245683848747,0.7058823529411765,0.9077043314872262,0.8268054513635138
124,373,1,3,8,0,1.0,0.3686773666392293,1.0,0.3208333333333333,0.3176581121637473,0.4205157795265714,0.2141645034305118,0.2857142857142857,0.3823875402159898,0.2900867704130728
125,375,0,3,3,0,1.0,0.2817604132098354,0.0,0.395,0.4283821485332388,0.4435849652607053,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950117
126,459,0,3,3,1,1.0,0.4386545044865471,1.0,0.7,0.5982957274536848,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
127,3129,0,3,3,1,1.0,0.3796932199212843,0.4,0.4002223030667302,0.4463318998137749,0.2652030149045807,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329851
128,3408,0,0,0,1,1.0,0.5366866359055122,1.0,0.725,0.6328047253174229,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
129,4038,0,3,3,0,1.0,0.4310882010858624,1.0,0.675,0.3975637999674376,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
130,5348,0,3,3,1,1.0,0.4674604638438612,1.0,0.77,0.5425018680375407,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
131,2111,0,0,0,0,1.0,0.1240660479351382,0.0,0.0,0.1713207511877903,0.0544803272074812,0.0814067963251888,0.2307692307692307,0.1268019436446897,0.1400259868124687
132,2394,0,4,7,0,1.0,0.4492471836730681,0.0,0.1736666666666666,0.3767060201730121,0.8983523557090347,0.425659395935949,0.75,0.7472994218543755,0.4830177752042354
133,4590,1,3,8,1,1.0,0.4772258384110779,0.7777777777777778,0.7664650349650347,0.5742894869106276,0.2472878319606684,0.3045558022659177,0.0,0.1409509559173059,0.3550400190861258
134,606,0,0,0,1,1.2934895903798707e-33,0.0897017893793067,0.0,0.2236677489177488,0.1219927729961997,0.2652030158925389,0.2915166453414172,0.3411371237458194,0.3386901728712895,0.3018389816329844
135,518,0,3,3,1,1.3901218449828118e-66,0.4645958298084627,0.0,0.3473809523809523,0.2918817424951901,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
136,1675,0,3,3,1,1.0,0.3470949508834513,0.0,0.07,0.4637404033873175,0.175410253436528,0.1065578571857571,0.1733333333333333,0.249973101692108,0.1787230674085552
137,4833,0,3,3,0,1.0,0.4526907631620767,1.0,0.42,0.4584413460637618,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
138,3412,0,3,3,0,1.0,0.6547421711044185,1.0,0.8581666666666666,0.5640255143664528,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.3662113811845751
139,3530,0,3,3,1,1.0,0.5723527100955365,1.0,0.4771428571428571,0.7033670746942027,0.2472878319606684,0.3045558022659177,0.0,0.1409509559173059,0.3550400190861251
140,391,0,3,3,1,1.0,0.9741423009477022,0.0,0.5725,0.9777938592318008,0.9922360207239236,0.4337479159239424,1.0,0.829896093285799,0.5854136731516774
141,106,0,0,0,0,1.0,0.2699479003831437,0.0,0.5466666666666667,0.2976130398595619,0.164270160409458,0.168402138937958,0.1956521739130435,0.1368312753450406,0.2341518735313
142,959,0,3,3,0,1.0,0.3864518307364303,0.0,0.405,0.3831429078664305,0.4205157787432997,0.2141645034305118,0.2857142857142857,0.3823875402159898,0.2900867704130683
143,2109,0,0,0,1,1.0,0.5648501972686513,0.0,0.2641666666666666,0.5694329992596832,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
144,5847,1,4,9,0,1.0,0.2537361000693052,0.0,0.35,0.3820815772962123,0.1642701616333661,0.168402138937958,0.1956521739130435,0.1368312753450406,0.2341518735312995
145,3885,0,3,3,1,1.0,0.6250840703789785,0.0,0.6326190476190476,0.652237519598044,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
146,1964,0,3,3,1,1.0,0.5588787832026605,1.0,0.99,0.7086923641901253,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.36621138118457
147,1837,0,3,3,1,1.0,0.4377838120264052,1.0,0.8036190476190478,0.4652190059300069,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.36621138118457
148,419,0,3,3,0,1.0,0.4070903021589306,1.0,0.65,0.4253538355069392,0.4435849652607053,0.2038608929825668,0.3140495867768595,0.3115481480063519,0.2429523309950117
149,1889,0,3,3,1,1.0,0.24472221725554,0.0,0.1248636363636363,0.2224985271560298,0.1642701616333661,0.168402138937958,0.1956521739130435,0.1368312753450406,0.2341518735312995
150,2867,0,3,3,1,1.0,0.3938802286723064,0.6666666666666666,0.6745991247314775,0.4445699711349451,0.5712708201793477,0.3563966488551162,0.4519230769230769,0.4484460885443747,0.36621138118457
151,784,0,3,3,1,1.0,0.6780248177590585,1.0,0.9966666666666666,0.6632955185285663,0.548102427402472,0.3708189030035806,0.0,0.4771878659077556,0.423870011960643
152,5419,0,0,0,0,1.0,0.2316846010645057,1.0,0.877,0.2755213846207431,0.0544803272074812,0.0814067963251888,0.2307692307692307,0.1268019436446897,0.1400259868124687
